;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ncf: Number of failed test cases that cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nus: Number of successful test cases that cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ncs: Number of successful test cases that cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nus: number of successful test cases that do not cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nc: total number of test cases that cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nu:total number of test cases that do not cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ns: total number of successful test cases
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nf: total number of failed test cases

OCL12;SrcBusy.allInstances()->size() + SrcNoAnswer.allInstances()->size() + SrcRedirection.allInstances()->size() + SrcSwitchedAddress.allInstances()->size() =  TrgSelectCase.allInstances()->select(sc|(sc.commentsBefore=Sequence{'// busy'} or sc.commentsBefore=Sequence{'// noanswer'} or sc.commentsBefore=Sequence{'// redirection'})) -> size() + TrgSelectCase.allInstances()->select(sc|sc.values->first().oclIsTypeOf(TrgStringConstant))->size()

Rules;TC1;TC2;TC3;TC4;TC5;TC6;TC7;TC8;TC9;TC10;TC11;TC12;TC13;TC14;TC15;TC16;TC17;TC18;TC19;TC20;TC21;TC22;TC23;TC24;TC25;TC26;TC27;TC28;TC29;TC30;TC31;TC32;TC33;TC34;TC35;TC36;TC37;TC38;TC39;TC40;TC41;TC42;TC43;TC44;TC45;TC46;TC47;TC48;TC49;TC50;TC51;TC52;TC53;TC54;TC55;TC56;TC57;TC58;TC59;TC60;TC61;TC62;TC63;TC64;TC65;TC66;TC67;TC68;TC69;TC70;TC71;TC72;TC73;TC74;TC75;TC76;TC77;TC78;TC79;TC80;TC81;TC82;TC83;TC84;TC85;TC86;TC87;TC88;TC89;TC90;TC91;TC92;TC93;TC94;TC95;TC96;TC97;TC98;TC99;TC100;Ncf;Nuf;Ncs;Nus;Nc;Nu;Ns;Nf;Cohen;Braun-Banquet;Simple Matching;Kulcynski2;Barinel;Arithmetic Mean;Mountford;Zoltar;Ochiai;Phi;Op2;Russel Rao;Baroni-Urbani & Buser;Pierce;Ochiai2;Rogers & Tanimoto;DStar;Tarantula;
Redirection2SelectCase;X;;;;;;;;;X;;;;;;;;;X;X;;;;X;;;;X;;;;;;;;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;;X;;;;9.0;0.0;0.0;91.0;9.0;91.0;91.0;9.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;9.0;0.09;1.0;0.0;0.9998779147845196;1.0;1.0;1.0;
SubCall2Return;;;X;;;;;X;;;X;X;;X;X;;X;;;;X;X;X;;X;;;;X;;;X;;;;X;;;;;;X;;X;;X;;X;;X;;X;X;X;X;X;;X;;X;X;;X;X;X;X;;;;X;;;X;;;;X;;X;;;X;;X;X;X;;;X;X;;X;X;;X;X;X;X;X;X;3.0;6.0;46.0;45.0;49.0;51.0;91.0;9.0;-0.057340382269215125;0.061224489795918366;0.48;0.19727891156462585;0.061224489795918324;-0.08499095840867993;0.00847457627118644;3.260674633581688E-6;0.14285714285714285;-0.09855848832108864;2.5;0.03;0.21944131557382598;0.11187214611872145;0.09435791451067685;0.3157894736842105;0.17307692307692307;0.3973799126637555;
Busy2SelectCase;;;;;;;;;;;;;;;;;;;;X;;;;X;;;;X;;;;;;;;X;;;;;;;;;;X;;;;;X;;;;;X;;;;X;;;;;;;;;;X;;;;;;;;;;X;;;;;;;X;;;;;X;X;;;;;;;;5.0;4.0;8.0;83.0;13.0;87.0;91.0;9.0;0.3896236012207528;0.38461538461538464;0.88;0.4700854700854701;0.3846153846153846;0.39282051282051283;0.08064516129032258;7.810425355764875E-5;0.4622501635210242;0.3979472616861542;4.913043478260869;0.05;0.6789001154796798;0.03857566765578635;0.43115132128194866;0.7857142857142857;2.0833333333333335;0.8633776091081594;
SubAction2Function;;;;;;X;;;;;;;;;;X;;;;;;;X;;;X;;;;X;X;;;;;;X;;;;;X;;;;;;X;X;;;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;;;;;X;;;;;;;;;;;;;0.0;9.0;13.0;78.0;13.0;87.0;91.0;9.0;-0.1190233977619532;0.0;0.78;0.0;0.0;-0.12;0.0;0.0;0.0;-0.12156613477096617;-0.14130434782608695;0.0;0.0;0.04838709677419355;0.0;0.639344262295082;0.0;0.0;
Redirect2Return;;;X;;;X;;X;X;X;;X;;X;;;;X;X;X;;;;;X;;X;;X;X;;;;;;;;;X;;;X;;;;;X;;;;;X;;;X;X;;;X;;X;;;;;;;X;;;;X;X;X;X;;;X;;;X;;X;X;X;;;X;X;;;X;;X;X;;;X;X;X;4.0;5.0;36.0;55.0;40.0;60.0;91.0;9.0;0.019138755980861243;0.1;0.59;0.2722222222222222;0.09999999999999998;0.024852438645542093;0.015267175572519083;8.888000088880001E-6;0.21081851067789195;0.02853069950072753;3.608695652173913;0.04;0.31475250744700517;0.0784313725490196;0.15690765554107738;0.41843971631205673;0.3902439024390244;0.5290697674418605;
StringSwitch2SelectStat;;;;X;X;;;;X;;;X;;;X;X;;;X;X;;;;;X;;;;;X;;;;X;X;;X;X;X;;;;;;;;X;;;;;;X;;;;X;;;X;;;;;X;;X;X;X;;X;X;X;;;;;X;;;;;;;;;X;;;;;;X;X;;X;X;;X;;3.0;6.0;30.0;61.0;33.0;67.0;91.0;9.0;0.0016638935108153079;0.09090909090909091;0.64;0.2121212121212121;0.09090909090909094;0.0019801980198019802;0.01282051282051282;4.999675021123627E-6;0.17407765595569785;0.002229384270126074;2.6739130434782608;0.03;0.314647962111265;0.07674418604651163;0.13598233524838324;0.47058823529411764;0.25;0.5027624309392265;
NoAnswer2SelectCase;X;;;;;;;;;;;;;;;;;;X;;;;;X;;;;;;;;;;;;X;;;;;;;;;;;X;;;;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;;;;;X;;;;;X;X;X;;;X;;;;6.0;3.0;6.0;85.0;12.0;88.0;91.0;9.0;0.5222929936305732;0.5;0.91;0.5833333333333333;0.5;0.5248;0.13333333333333333;1.999000499750125E-4;0.5773502691896257;0.529043268444822;5.934782608695652;0.06;0.7605311711177126;0.03468208092485549;0.5483395475045045;0.8348623853211009;4.0;0.91;
CPL2Program;X;;;;;X;;;;X;;;X;;;X;X;;X;X;;;X;;;X;;;;X;X;;X;;;;X;X;X;;;X;X;;X;X;;X;X;X;;X;;;X;X;;;X;X;;;;X;X;;X;X;;X;;;X;;X;;;;X;X;;;X;X;;;X;X;;X;X;;;;X;;;;;;4.0;5.0;40.0;51.0;44.0;56.0;91.0;9.0;0.001774622892635315;0.09090909090909091;0.55;0.2676767676767677;0.09090909090909094;0.0024367956137678953;0.013793103448275862;7.99921607682447E-6;0.20100756305184242;0.0028157733142337264;3.5652173913043477;0.04;0.2889069451838218;0.08560311284046693;0.1435943307988016;0.3793103448275862;0.35555555555555557;0.5027624309392265;
Outgoing2Method;;;;;;X;;;;X;;;;;;;;;;;;;;;;;;;;;X;;X;;;;;X;;;;;;;;;;;;;;;;;;;;;;;;;;;X;;;X;;;;;;;;;;;;X;;;X;;;;;X;;;;;;;;;;;;;1.0;8.0;9.0;82.0;10.0;90.0;91.0;9.0;0.011627906976744186;0.1;0.83;0.10555555555555556;0.09999999999999998;0.011634671320535195;0.012422360248447204;1.3888541675347006E-6;0.10540925533894598;0.011647609296910203;0.9021739130434783;0.01;0.37165928656337227;0.038872691933916424;0.09549927285248042;0.7094017094017094;0.058823529411764705;0.5290697674418605;
Proxy2Select;X;;;;;;;;;X;;;;;X;;;;X;X;;;;X;;;;X;;;;;;;;X;;;;;;;;;;X;X;;;;X;;;;;X;;;;X;;;;;;;;;;X;;;;;;;;;;X;;X;;;;;X;X;;;;X;X;X;;;X;;;;9.0;0.0;13.0;78.0;22.0;78.0;91.0;9.0;0.5192307692307693;0.4090909090909091;0.87;0.7045454545454546;0.40909090909090906;0.5538461538461539;0.15384615384615385;0.4090909090909091;0.6396021490668313;0.5921565254637922;8.858695652173912;0.09;0.7319326890514403;0.0;0.5921065796269124;0.7699115044247787;6.230769230769231;0.875;
