;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ncf: Number of failed test cases that cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nus: Number of successful test cases that cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ncs: Number of successful test cases that cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nus: number of successful test cases that do not cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nc: total number of test cases that cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nu:total number of test cases that do not cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ns: total number of successful test cases
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nf: total number of failed test cases

OCL9;SrcInBook.allInstances()->forAll(b | TrgPara.allInstances()->exists(p | p.content = '[' + b.id + '] InBook ' + b.title + ' ' + b.authors->iterate(e; str : String = '' | str + e.author + ' ') + b.year + ' ' + b.publisher + ' ' + b.chapter.toString() and p.section.title = 'References List') and TrgPara.allInstances()->exists(p | p.content = b.title and p.section.title = 'Titles List'))

Rules;TC1;TC2;TC3;TC4;TC5;TC6;TC7;TC8;TC9;TC10;TC11;TC12;TC13;TC14;TC15;TC16;TC17;TC18;TC19;TC20;TC21;TC22;TC23;TC24;TC25;TC26;TC27;TC28;TC29;TC30;TC31;TC32;TC33;TC34;TC35;TC36;TC37;TC38;TC39;TC40;TC41;TC42;TC43;TC44;TC45;TC46;TC47;TC48;TC49;TC50;TC51;TC52;TC53;TC54;TC55;TC56;TC57;TC58;TC59;TC60;TC61;TC62;TC63;TC64;TC65;TC66;TC67;TC68;TC69;TC70;TC71;TC72;TC73;TC74;TC75;TC76;TC77;TC78;TC79;TC80;TC81;TC82;TC83;TC84;TC85;TC86;TC87;TC88;TC89;TC90;TC91;TC92;TC93;TC94;TC95;TC96;TC97;TC98;TC99;TC100;Ncf;Nuf;Ncs;Nus;Nc;Nu;Ns;Nf;Cohen;Braun-Banquet;Simple Matching;Kulcynski2;Barinel;Arithmetic Mean;Mountford;Zoltar;Ochiai;Phi;Op2;Russel Rao;Baroni-Urbani & Buser;Pierce;Ochiai2;Rogers & Tanimoto;DStar;Tarantula;
Article_Title_NoJournal;X;X;;;X;;X;X;X;;X;X;;;;;X;;;;;X;;;X;X;X;X;X;;;X;;;;;X;;;;X;;;;X;;;;;;X;;X;X;X;;X;;;;X;X;;;;X;;X;;X;X;;;;;;;X;X;;X;;X;X;;X;;;X;;;;;;X;;X;;X;;10.0;17.0;30.0;43.0;40.0;60.0;73.0;27.0;-0.03524229074889868;0.25;0.53;0.3101851851851852;0.25;-0.036604895904827274;0.013422818791946308;1.960565191733473E-5;0.3042903097250923;-0.03678248393788302;9.594594594594595;0.1;0.39539295622788323;0.2327173169062286;0.19769676144368076;0.36054421768707484;2.127659574468085;0.474025974025974;
TitledEntry_Title_NoArticle;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;X;;X;X;X;X;X;X;X;;X;X;X;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;27.0;0.0;68.0;5.0;95.0;5.0;73.0;27.0;0.03818953323903819;0.28421052631578947;0.32;0.6421052631578947;0.28421052631578947;0.11038430089942763;0.029411764705882353;0.28421052631578947;0.5331139899831832;0.1395223079123588;26.08108108108108;0.27;0.36221469095909037;0.0;0.139507889791799;0.19047619047619047;10.720588235294118;0.5177304964539007;
Article_NoTitle_Journal;X;;;;;;X;;;;;;;;;;;;;;;;;;;;X;;;;;;;;;;X;;;;;;;;;;;;;;X;X;X;;X;X;X;;;X;X;;;;;X;;;;;;;;X;;;X;;;;;;X;;;;;;;;;;;;;;X;;;;2.0;25.0;15.0;58.0;17.0;83.0;73.0;27.0;-0.14876507754164273;0.07407407407407407;0.6;0.09586056644880174;0.11764705882352944;-0.153163808397398;0.004819277108433735;1.066642773868532E-6;0.09335200560186732;-0.15530768459318778;1.7972972972972974;0.02;0.24199829160847106;0.11125654450261781;0.06955448331364529;0.42857142857142855;0.1;0.26497277676951;
Article_Title_Journal;X;X;X;X;X;X;X;X;X;X;X;X;;;X;X;X;X;;X;X;X;;;X;X;X;X;X;;X;X;X;X;;;X;X;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;;X;X;;X;X;X;X;X;X;;X;X;21.0;6.0;65.0;8.0;86.0;14.0;73.0;27.0;-0.06670673076923077;0.2441860465116279;0.29;0.5109819121447028;0.2441860465116279;-0.13984251968503936;0.018494055482166448;1.1302093424488177E-4;0.4358009644552832;-0.14411076342379642;20.12162162162162;0.21;0.3235613764674441;0.6954177897574124;0.1090497150064402;0.1695906432748538;6.211267605633803;0.4662408759124088;
Author;X;X;X;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;27.0;0.0;72.0;1.0;99.0;1.0;73.0;27.0;0.007444168734491315;0.2727272727272727;0.28;0.6363636363636364;0.2727272727272727;0.02608695652173913;0.027777777777777776;0.2727272727272727;0.5222329678670935;0.061122745662804616;26.027027027027028;0.27;0.30899559795732323;0.0;0.06110891179438484;0.16279069767441862;10.125;0.503448275862069;
Article_NoTitle_NoJournal;;X;;;;;X;;X;;;;;;;X;X;;;;;;;;;;;;X;;;;;;;;;;;;X;;;;X;;;;;;;;X;;;X;;;;;;X;;;;;;X;;;;;;;;;;;;;X;;;;;X;;;X;;;X;;;X;;;;;;3.0;24.0;14.0;59.0;17.0;83.0;73.0;27.0;-0.0913268236645606;0.1111111111111111;0.62;0.1437908496732026;0.17647058823529416;-0.09402720283855706;0.007633587786259542;2.678473377313866E-6;0.140028008402801;-0.09534332760740098;2.810810810810811;0.03;0.30023744576775446;0.10938337801608579;0.10613054781478636;0.4492753623188406;0.23684210526315788;0.36683417085427134;
UntitledEntry;X;X;X;X;X;;X;;X;X;X;X;;;;X;X;X;;X;X;;X;;X;;X;;;X;;X;X;;X;X;X;X;X;;;X;;;;X;X;;X;;;X;;X;X;X;;X;;;;;;;X;;;X;X;X;;X;X;X;X;X;X;X;X;X;X;;X;;X;;X;X;X;;X;X;X;X;X;;X;X;;X;19.0;8.0;43.0;30.0;62.0;38.0;73.0;27.0;0.0814121037463977;0.3064516129032258;0.49;0.5050776583034647;0.30645161290322576;0.10446036514906401;0.022933011466505733;1.0490130269401656E-4;0.4643825309009521;0.10487633061052308;18.41891891891892;0.19;0.4567224737653485;0.25806451612903225;0.26449882513882755;0.32450331125827814;7.078431372549019;0.5443485086342229;
Main;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;27.0;0.0;73.0;0.0;100.0;0.0;73.0;27.0;0.0;0.27;0.27;0.635;0.27;0.0;0.0273972602739726;0.27;0.5196152422706631;0.0;26.013513513513512;0.27;0.27;0.0;0.0;0.15606936416184972;9.986301369863014;0.5;
TitledEntry_NoTitle_NoArticle;X;X;;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;X;X;X;X;;X;X;;X;X;X;;X;X;X;X;X;X;X;X;;X;X;X;X;X;X;;X;X;X;X;X;X;X;X;X;X;X;;X;X;X;;X;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;X;X;;X;X;26.0;1.0;62.0;11.0;88.0;12.0;73.0;27.0;0.06639004149377593;0.29545454545454547;0.37;0.6292087542087542;0.2954545454545454;0.14800132144037;0.029511918274687854;0.0010862683468474113;0.5333964609104418;0.15526470664629546;25.16216216216216;0.26;0.4051639391084648;0.12054794520547946;0.19822601942127227;0.22699386503067484;10.73015873015873;0.5313549832026876;
;Pass;Pass;Pass;Pass;Fail;Pass;Pass;Pass;Pass;Pass;Fail;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Fail;Pass;Pass;Fail;Fail;Pass;Pass;Pass;Fail;Pass;Fail;Fail;Fail;Fail;Pass;Pass;Fail;Pass;Pass;Pass;Pass;Pass;Pass;Fail;Pass;Pass;Fail;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Fail;Pass;Pass;Pass;Fail;Pass;Pass;Pass;Pass;Pass;Pass;Fail;Pass;Pass;Pass;Pass;Pass;Fail;Pass;Fail;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Fail;Pass;Pass;Fail;Pass;Fail;Fail;Pass;Pass;Fail;Fail;Pass;Fail;Pass;Fail;Fail;Pass;Pass;Pass;
