;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ncf: Number of failed test cases that cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nus: Number of successful test cases that cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ncs: Number of successful test cases that cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nus: number of successful test cases that do not cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nc: total number of test cases that cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nu:total number of test cases that do not cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ns: total number of successful test cases
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nf: total number of failed test cases

OCL7;SrcPhDThesis.allInstances()->forAll(b | TrgPara.allInstances()->exists(p | p.content = '[' + b.id + '] PhDThesis ' + b.title + ' ' + b.authors->iterate(e; str : String = '' | str + e.author + ' ') + b.year + ' ' + b.school and p.section.title = 'References List') and TrgPara.allInstances()->exists(p | p.content = b.title and p.section.title = 'Titles List'))

Rules;TC1;TC2;TC3;TC4;TC5;TC6;TC7;TC8;TC9;TC10;TC11;TC12;TC13;TC14;TC15;TC16;TC17;TC18;TC19;TC20;TC21;TC22;TC23;TC24;TC25;TC26;TC27;TC28;TC29;TC30;TC31;TC32;TC33;TC34;TC35;TC36;TC37;TC38;TC39;TC40;TC41;TC42;TC43;TC44;TC45;TC46;TC47;TC48;TC49;TC50;TC51;TC52;TC53;TC54;TC55;TC56;TC57;TC58;TC59;TC60;TC61;TC62;TC63;TC64;TC65;TC66;TC67;TC68;TC69;TC70;TC71;TC72;TC73;TC74;TC75;TC76;TC77;TC78;TC79;TC80;TC81;TC82;TC83;TC84;TC85;TC86;TC87;TC88;TC89;TC90;TC91;TC92;TC93;TC94;TC95;TC96;TC97;TC98;TC99;TC100;Ncf;Nuf;Ncs;Nus;Nc;Nu;Ns;Nf;Cohen;Braun-Banquet;Simple Matching;Kulcynski2;Barinel;Arithmetic Mean;Mountford;Zoltar;Ochiai;Phi;Op2;Russel Rao;Baroni-Urbani & Buser;Pierce;Ochiai2;Rogers & Tanimoto;DStar;Tarantula;
Article_Title_NoJournal;X;X;;;X;;X;X;X;;X;X;;;;;X;;;;;X;;;X;X;X;X;X;;;X;;;;;X;;;;X;;;;X;;;;;;X;;X;X;X;;X;;;;X;X;;;;X;;X;;X;X;;;;;;;X;X;;X;;X;X;;X;;;X;;;;;;X;;X;;X;;15.0;13.0;25.0;47.0;40.0;60.0;72.0;28.0;0.16666666666666666;0.375;0.62;0.45535714285714285;0.375;0.1721014492753623;0.02459016393442623;6.921383846105337E-5;0.4482107285003976;0.17275582977016063;14.657534246575343;0.15;0.5223240359309569;0.2006172839506173;0.32049295601396866;0.4492753623188406;5.921052631578948;0.6067415730337079;
TitledEntry_Title_NoArticle;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;X;;X;X;X;X;X;X;X;;X;X;X;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;27.0;1.0;68.0;4.0;95.0;5.0;72.0;28.0;0.011461318051575931;0.28421052631578947;0.31;0.6242481203007519;0.28421052631578947;0.03211561621838619;0.027013506753376687;0.0010679879049271014;0.5235075456723999;0.04087595596566439;26.068493150684933;0.27;0.3514568548894944;0.30944625407166126;0.11035380406420492;0.1834319526627219;10.565217391304348;0.5051975051975053;
Article_NoTitle_Journal;X;;;;;;X;;;;;;;;;;;;;;;;;;;;X;;;;;;;;;;X;;;;;;;;;;;;;;X;X;X;;X;X;X;;;X;X;;;;;X;;;;;;;;X;;;X;;;;;;X;;;;;;;;;;;;;;X;;;;5.0;23.0;12.0;60.0;17.0;83.0;72.0;28.0;0.013528748590755355;0.17857142857142858;0.65;0.23634453781512604;0.2941176470588235;0.014006419608987453;0.013755158184319119;9.057314687341498E-6;0.22917462425705284;0.014229920407653028;4.835616438356165;0.05;0.38939829434546697;0.10876216968011126;0.1778634593337056;0.48148148148148145;0.7142857142857143;0.5172413793103449;
Article_Title_Journal;X;X;X;X;X;X;X;X;X;X;X;X;;;X;X;X;X;;X;X;X;;;X;X;X;X;X;;X;X;X;X;;;X;X;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;;X;X;;X;X;X;X;X;X;;X;X;26.0;2.0;60.0;12.0;86.0;14.0;72.0;28.0;0.0583232077764277;0.3023255813953488;0.38;0.6154485049833887;0.3023255813953488;0.11925465838509317;0.028077753779697623;5.622612884766379E-4;0.5298404448604945;0.1232374550896439;25.17808219178082;0.26;0.4132317475006261;0.2097560975609756;0.20024801136686532;0.2345679012345679;10.903225806451612;0.5270270270270271;
Author;X;X;X;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;28.0;0.0;71.0;1.0;99.0;1.0;72.0;28.0;0.007825600894354388;0.2828282828282828;0.29;0.6414141414141414;0.2828282828282829;0.026477541371158392;0.028169014084507043;0.2828282828282828;0.5318160234783105;0.06267511942419625;27.027397260273972;0.28;0.3192158688397802;0.0;0.0626610933830854;0.1695906432748538;11.04225352112676;0.5034965034965034;
Article_NoTitle_NoJournal;;X;;;;;X;;X;;;;;;;X;X;;;;;;;;;;;;X;;;;;;;;;;;;X;;;;X;;;;;;;;X;;;X;;;;;;X;;;;;;X;;;;;;;;;;;;;X;;;;;X;;;X;;;X;;;X;;;;;;8.0;20.0;9.0;63.0;17.0;83.0;72.0;28.0;0.1826381059751973;0.2857142857142857;0.71;0.37815126050420167;0.47058823529411764;0.18908666472133062;0.02702702702702703;3.554970960330968E-5;0.36667939881128453;0.1921039255033159;7.876712328767123;0.08;0.5121946650851628;0.10471204188481675;0.2988106116806254;0.5503875968992248;2.206896551724138;0.6956521739130435;
UntitledEntry;X;X;X;X;X;;X;;X;X;X;X;;;;X;X;X;;X;X;;X;;X;;X;;;X;;X;X;;X;X;X;X;X;;;X;;;;X;X;;X;;;X;;X;X;X;;X;;;;;;;X;;;X;X;X;;X;X;X;X;X;X;X;X;X;X;;X;;X;;X;X;X;;X;X;X;X;X;;X;X;;X;16.0;12.0;46.0;26.0;62.0;38.0;72.0;28.0;-0.049204052098408106;0.25806451612903225;0.42;0.4147465437788018;0.25806451612903225;-0.06221408966148216;0.015748031496062992;4.636686623738676E-5;0.3840122885898554;-0.06240307654319358;15.36986301369863;0.16;0.38556769311334504;0.3697813121272366;0.19087124078458584;0.26582278481012656;4.413793103448276;0.4721311475409836;
Main;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;28.0;0.0;72.0;0.0;100.0;0.0;72.0;28.0;0.0;0.28;0.28;0.64;0.28;0.0;0.027777777777777776;0.28;0.5291502622129182;0.0;27.013698630136986;0.28;0.28;0.0;0.0;0.16279069767441862;10.88888888888889;0.5;
TitledEntry_NoTitle_NoArticle;X;X;;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;X;X;X;X;;X;X;;X;X;X;;X;X;X;X;X;X;X;X;;X;X;X;X;X;X;;X;X;X;X;X;X;X;X;X;X;X;;X;X;X;;X;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;X;X;;X;X;28.0;0.0;60.0;12.0;88.0;12.0;72.0;28.0;0.10071942446043165;0.3181818181818182;0.4;0.6590909090909091;0.31818181818181823;0.21875;0.03333333333333333;0.3181818181818182;0.5640760748177662;0.23028309323591917;27.17808219178082;0.28;0.4357205948689797;0.0;0.23026731148926416;0.25;13.066666666666666;0.5454545454545454;
;Fail;Pass;Pass;Pass;Pass;Pass;Pass;Fail;Pass;Fail;Pass;Pass;Pass;Pass;Pass;Pass;Fail;Fail;Pass;Pass;Fail;Pass;Pass;Pass;Pass;Pass;Fail;Fail;Fail;Pass;Fail;Pass;Pass;Pass;Pass;Fail;Pass;Pass;Pass;Pass;Fail;Pass;Pass;Pass;Fail;Fail;Pass;Fail;Fail;Pass;Fail;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Fail;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Fail;Pass;Pass;Fail;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Fail;Pass;Fail;Fail;Fail;Pass;Pass;Pass;Pass;Pass;Pass;Fail;Pass;Fail;Fail;Fail;Pass;Pass;Pass;Pass;
