;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ncf: Number of failed test cases that cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nus: Number of successful test cases that cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ncs: Number of successful test cases that cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nus: number of successful test cases that do not cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nc: total number of test cases that cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nu:total number of test cases that do not cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ns: total number of successful test cases
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nf: total number of failed test cases

OCL8;SrcBook.allInstances()->select(b|b.oclIsTypeOf(SrcBook))->forAll(b | TrgPara.allInstances()->exists(p | p.content ='['+b.id+'] Book ' + b.title + ' ' + b.authors->iterate(e; str : String =  '' | str + e.author + ' ') + b.year + ' ' + b.publisher and p.section.title = 'References List') and	TrgPara.allInstances()->exists(p | p.content = b.title and p.section.title = 'Titles List'))

Rules;TC1;TC2;TC3;TC4;TC5;TC6;TC7;TC8;TC9;TC10;TC11;TC12;TC13;TC14;TC15;TC16;TC17;TC18;TC19;TC20;TC21;TC22;TC23;TC24;TC25;TC26;TC27;TC28;TC29;TC30;TC31;TC32;TC33;TC34;TC35;TC36;TC37;TC38;TC39;TC40;TC41;TC42;TC43;TC44;TC45;TC46;TC47;TC48;TC49;TC50;TC51;TC52;TC53;TC54;TC55;TC56;TC57;TC58;TC59;TC60;TC61;TC62;TC63;TC64;TC65;TC66;TC67;TC68;TC69;TC70;TC71;TC72;TC73;TC74;TC75;TC76;TC77;TC78;TC79;TC80;TC81;TC82;TC83;TC84;TC85;TC86;TC87;TC88;TC89;TC90;TC91;TC92;TC93;TC94;TC95;TC96;TC97;TC98;TC99;TC100;Ncf;Nuf;Ncs;Nus;Nc;Nu;Ns;Nf;Cohen;Braun-Banquet;Simple Matching;Kulcynski2;Barinel;Arithmetic Mean;Mountford;Zoltar;Ochiai;Phi;Op2;Russel Rao;Baroni-Urbani & Buser;Pierce;Ochiai2;Rogers & Tanimoto;DStar;Tarantula;
Article_Title_NoJournal;X;X;;;X;;X;X;X;;X;X;;;;;X;;;;;X;;;X;X;X;X;X;;;X;;;;;X;;;;X;;;;X;;;;;;X;;X;X;X;;X;;;;X;X;;;;X;;X;;X;X;;;;;;;X;X;;X;;X;X;;X;;;X;;;;;;X;;X;;X;;14.0;18.0;26.0;42.0;40.0;60.0;68.0;32.0;0.05172413793103448;0.35;0.56;0.39375;0.35;0.05244755244755245;0.01804123711340206;4.187307672258574E-5;0.3913118960624632;0.052510503151050374;13.623188405797102;0.14;0.4650372109014511;0.25210084033613445;0.25729020674163694;0.3888888888888889;4.454545454545454;0.5336322869955157;
TitledEntry_Title_NoArticle;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;X;;X;X;X;X;X;X;X;;X;X;X;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;32.0;0.0;63.0;5.0;95.0;5.0;68.0;32.0;0.04833836858006042;0.3368421052631579;0.37;0.6684210526315789;0.33684210526315794;0.12070916635231987;0.031746031746031744;0.3368421052631579;0.5803810000880093;0.15737789507292674;31.08695652173913;0.32;0.4147652532839743;0.0;0.15736241671923495;0.22699386503067484;16.253968253968253;0.5190839694656488;
Article_NoTitle_Journal;X;;;;;;X;;;;;;;;;;;;;;;;;;;;X;;;;;;;;;;X;;;;;;;;;;;;;;X;X;X;;X;X;X;;;X;X;;;;;X;;;;;;;;X;;;X;;;;;;X;;;;;;;;;;;;;;X;;;;6.0;26.0;11.0;57.0;17.0;83.0;68.0;32.0;0.02938090241343127;0.1875;0.63;0.27022058823529416;0.3529411764705882;0.031223863953164205;0.015113350125944584;1.2586277181988477E-5;0.25724787771376323;0.03195913929379018;5.840579710144928;0.06;0.3983078661775424;0.11796103549506272;0.19516789104811916;0.45985401459854014;0.972972972972973;0.5368421052631579;
Article_Title_Journal;X;X;X;X;X;X;X;X;X;X;X;X;;;X;X;X;X;;X;X;X;;;X;X;X;X;X;;X;X;X;X;;;X;X;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;;X;X;;X;X;X;X;X;X;;X;X;28.0;4.0;58.0;10.0;86.0;14.0;68.0;32.0;0.015247776365946633;0.32558139534883723;0.38;0.6002906976744187;0.32558139534883723;0.028402366863905324;0.025454545454545455;3.3756436973632093E-4;0.5337449961641163;0.029655042337792793;27.159420289855074;0.28;0.41911233157317823;0.44559585492227977;0.17297706021619927;0.2345679012345679;12.64516129032258;0.5063829787234042;
Author;X;X;X;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;32.0;0.0;67.0;1.0;99.0;1.0;68.0;32.0;0.009461856889414548;0.32323232323232326;0.33;0.6616161616161617;0.3232323232323232;0.028131868131868132;0.029850746268656716;0.32323232323232326;0.5685352436149612;0.06894502533266922;31.028985507246375;0.32;0.3598125944022919;0.0;0.06893017410579451;0.19760479041916168;15.283582089552239;0.5037037037037037;
Article_NoTitle_NoJournal;;X;;;;;X;;X;;;;;;;X;X;;;;;;;;;;;;X;;;;;;;;;;;;X;;;;X;;;;;;;;X;;;X;;;;;;X;;;;;;X;;;;;;;;;;;;;X;;;;;X;;;X;;;X;;;X;;;;;;5.0;27.0;12.0;56.0;17.0;83.0;68.0;32.0;-0.023084994753410283;0.15625;0.61;0.22518382352941177;0.2941176470588235;-0.024533035963200445;0.011862396204033215;7.715525489010006E-6;0.21437323142813602;-0.02511075230226371;4.826086956521739;0.05;0.35784711394720947;0.11981205951448708;0.15978657746629638;0.43884892086330934;0.6410256410256411;0.46961325966850825;
UntitledEntry;X;X;X;X;X;;X;;X;X;X;X;;;;X;X;X;;X;X;;X;;X;;X;;;X;;X;X;;X;X;X;X;X;;;X;;;;X;X;;X;;;X;;X;X;X;;X;;;;;;;X;;;X;X;X;;X;X;X;X;X;X;X;X;X;X;;X;;X;;X;X;X;;X;X;X;X;X;;X;X;;X;18.0;14.0;44.0;24.0;62.0;38.0;68.0;32.0;-0.06774668630338733;0.2903225806451613;0.42;0.4264112903225806;0.29032258064516125;-0.08120035304501325;0.015817223198594025;5.258572446898156E-5;0.40411192956024355;-0.0812644750836194;17.36231884057971;0.18;0.4007311680516352;0.4383838383838384;0.190786428370805;0.26582278481012656;5.586206896551724;0.4650455927051672;
Main;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;32.0;0.0;68.0;0.0;100.0;0.0;68.0;32.0;0.0;0.32;0.32;0.66;0.31999999999999995;0.0;0.029411764705882353;0.32;0.565685424949238;0.0;31.014492753623188;0.32;0.32;0.0;0.0;0.19047619047619047;15.058823529411764;0.5;
TitledEntry_NoTitle_NoArticle;X;X;;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;X;X;X;X;;X;X;;X;X;X;;X;X;X;X;X;X;X;X;;X;X;X;X;X;X;;X;X;X;X;X;X;X;X;X;X;X;;X;X;X;;X;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;X;X;;X;X;31.0;1.0;57.0;11.0;88.0;12.0;68.0;32.0;0.08919597989949749;0.3522727272727273;0.42;0.6605113636363636;0.3522727272727273;0.17574257425742573;0.032426778242677826;0.001677843560729731;0.584178230119417;0.1873513968460824;30.17391304347826;0.31;0.46029534935777366;0.12941176470588237;0.22493877487727568;0.26582278481012656;16.56896551724138;0.5361139369277721;
;Fail;Fail;Pass;Pass;Pass;Pass;Pass;Fail;Pass;Pass;Pass;Pass;Pass;Pass;Fail;Pass;Pass;Fail;Pass;Pass;Pass;Fail;Pass;Fail;Fail;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Fail;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Fail;Fail;Pass;Fail;Pass;Pass;Fail;Fail;Pass;Pass;Pass;Pass;Pass;Pass;Fail;Pass;Pass;Fail;Pass;Pass;Pass;Pass;Fail;Pass;Fail;Pass;Pass;Pass;Fail;Pass;Pass;Pass;Fail;Fail;Pass;Fail;Pass;Fail;Fail;Fail;Fail;Fail;Pass;Pass;Fail;Fail;Pass;Pass;Fail;Pass;Pass;Pass;Fail;Pass;Pass;Fail;
