;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ncf: Number of failed test cases that cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nus: Number of successful test cases that cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ncs: Number of successful test cases that cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nus: number of successful test cases that do not cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nc: total number of test cases that cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nu:total number of test cases that do not cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ns: total number of successful test cases
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nf: total number of failed test cases

OCL6;SrcUnpublished.allInstances()->forAll(b|TrgPara.allInstances()->exists(p|p.content='[' + b.id + '] Unpublished ' + b.title + ' ' + b.authors->iterate(e;str:String=''|str+e.author+' ') + b.note  and p.section.title = 'References List') and TrgPara.allInstances()->exists(p | p.content = b.title and p.section.title = 'Titles List'))

Rules;TC1;TC2;TC3;TC4;TC5;TC6;TC7;TC8;TC9;TC10;TC11;TC12;TC13;TC14;TC15;TC16;TC17;TC18;TC19;TC20;TC21;TC22;TC23;TC24;TC25;TC26;TC27;TC28;TC29;TC30;TC31;TC32;TC33;TC34;TC35;TC36;TC37;TC38;TC39;TC40;TC41;TC42;TC43;TC44;TC45;TC46;TC47;TC48;TC49;TC50;TC51;TC52;TC53;TC54;TC55;TC56;TC57;TC58;TC59;TC60;TC61;TC62;TC63;TC64;TC65;TC66;TC67;TC68;TC69;TC70;TC71;TC72;TC73;TC74;TC75;TC76;TC77;TC78;TC79;TC80;TC81;TC82;TC83;TC84;TC85;TC86;TC87;TC88;TC89;TC90;TC91;TC92;TC93;TC94;TC95;TC96;TC97;TC98;TC99;TC100;Ncf;Nuf;Ncs;Nus;Nc;Nu;Ns;Nf;Cohen;Braun-Banquet;Simple Matching;Kulcynski2;Barinel;Arithmetic Mean;Mountford;Zoltar;Ochiai;Phi;Op2;Russel Rao;Baroni-Urbani & Buser;Pierce;Ochiai2;Rogers & Tanimoto;DStar;Tarantula;
Article_Title_NoJournal;X;X;;;X;;X;X;X;;X;X;;;;;X;;;;;X;;;X;X;X;X;X;;;X;;;;;X;;;;X;;;;X;;;;;;X;;X;X;X;;X;;;;X;X;;;;X;;X;;X;X;;;;;;;X;X;;X;;X;X;;X;;;X;;;;;;X;;X;;X;;8.0;21.0;32.0;39.0;40.0;60.0;71.0;29.0;-0.1572052401746725;0.2;0.47;0.23793103448275862;0.19999999999999996;-0.16147118187934514;0.00904977375565611;9.52311796405261E-6;0.23488808780588138;-0.16194543358177568;7.555555555555555;0.08;0.32624425105038185;0.275049115913556;0.14034639564367943;0.30718954248366015;1.2075471698113207;0.37967914438502676;
TitledEntry_Title_NoArticle;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;X;;X;X;X;X;X;X;X;;X;X;X;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;29.0;0.0;66.0;5.0;95.0;5.0;71.0;29.0;0.0420899854862119;0.30526315789473685;0.34;0.6526315789473685;0.3052631578947368;0.11444356748224152;0.030303030303030304;0.30526315789473685;0.5525062514530825;0.14661993549836547;28.083333333333332;0.29;0.3834172570045373;0.0;0.14660511120047032;0.20481927710843373;12.742424242424242;0.5182481751824817;
Article_NoTitle_Journal;X;;;;;;X;;;;;;;;;;;;;;;;;;;;X;;;;;;;;;;X;;;;;;;;;;;;;;X;X;X;;X;X;X;;;X;X;;;;;X;;;;;;;;X;;;X;;;;;;X;;;;;;;;;;;;;;X;;;;6.0;23.0;11.0;60.0;17.0;83.0;71.0;29.0;0.05921416712783619;0.20689655172413793;0.66;0.2799188640973631;0.3529411764705882;0.061671469740634005;0.016901408450704224;1.4227899329707853E-5;0.27022640946662696;0.06277577709402962;5.847222222222222;0.06;0.4234714860277011;0.10989319842608207;0.2111958313608168;0.4925373134328358;1.0588235294117647;0.5718120805369128;
Article_Title_Journal;X;X;X;X;X;X;X;X;X;X;X;X;;;X;X;X;X;;X;X;X;;;X;X;X;X;X;;X;X;X;X;;;X;X;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;;X;X;;X;X;X;X;X;X;;X;X;23.0;6.0;63.0;8.0;86.0;14.0;71.0;29.0;-0.05958230958230958;0.26744186046511625;0.31;0.5302726543704892;0.2674418604651163;-0.11890897946674839;0.019632949210414;1.39868793024857E-4;0.46055299559138213;-0.12321407276900904;22.125;0.23;0.3463721663854212;0.6991869918699187;0.11685541013606635;0.1834319526627219;7.666666666666667;0.4719653179190751;
Author;X;X;X;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;29.0;0.0;70.0;1.0;99.0;1.0;71.0;29.0;0.00821762538962879;0.29292929292929293;0.3;0.6464646464646464;0.29292929292929293;0.026876737720111215;0.02857142857142857;0.29292929292929293;0.5412294272573258;0.06423211571437587;28.02777777777778;0.29;0.3294066246929406;0.0;0.06421789208997704;0.17647058823529413;12.014285714285714;0.5035460992907801;
Article_NoTitle_NoJournal;;X;;;;;X;;X;;;;;;;X;X;;;;;;;;;;;;X;;;;;;;;;;;;X;;;;X;;;;;;;;X;;;X;;;;;;X;;;;;;X;;;;;;;;;;;;;X;;;;;X;;;X;;;X;;;X;;;;;;5.0;24.0;12.0;59.0;17.0;83.0;71.0;29.0;0.00387382401770891;0.1724137931034483;0.64;0.2332657200811359;0.2941176470588235;0.004034582132564841;0.013227513227513227;8.679937712766972E-6;0.2251886745555225;0.004106826538861751;4.833333333333333;0.05;0.38118348148877057;0.11147540983606558;0.17306325069844708;0.47058823529411764;0.6944444444444444;0.5049786628733998;
UntitledEntry;X;X;X;X;X;;X;;X;X;X;X;;;;X;X;X;;X;X;;X;;X;;X;;;X;;X;X;;X;X;X;X;X;;;X;;;;X;X;;X;;;X;;X;X;X;;X;;;;;;;X;;;X;X;X;;X;X;X;X;X;X;X;X;X;X;;X;;X;;X;X;X;;X;X;X;X;X;;X;X;;X;18.0;11.0;44.0;27.0;62.0;38.0;71.0;29.0;7.267441860465116E-4;0.2903225806451613;0.45;0.4555061179087876;0.29032258064516125;9.060022650056625E-4;0.018386108273748723;6.692397972947014E-5;0.4244999675729204;9.080592344251788E-4;17.38888888888889;0.18;0.4213292221097818;0.34444444444444444;0.22064837587555472;0.2903225806451613;5.890909090909091;0.5003915426781519;
Main;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;29.0;0.0;71.0;0.0;100.0;0.0;71.0;29.0;0.0;0.29;0.29;0.645;0.29000000000000004;0.0;0.028169014084507043;0.29;0.5385164807134504;0.0;28.01388888888889;0.29;0.29;0.0;0.0;0.1695906432748538;11.845070422535212;0.5;
TitledEntry_NoTitle_NoArticle;X;X;;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;X;X;X;X;;X;X;;X;X;X;;X;X;X;X;X;X;X;X;;X;X;X;X;X;X;;X;X;X;X;X;X;X;X;X;X;X;;X;X;X;;X;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;X;X;;X;X;27.0;2.0;61.0;10.0;88.0;12.0;71.0;29.0;0.04487568223165555;0.3068181818181818;0.37;0.6189263322884012;0.30681818181818177;0.09502407704654896;0.027763496143958868;5.963531654164247E-4;0.5344701181638046;0.1003694589342441;26.15277777777778;0.27;0.4080709621564194;0.25;0.18309402842830516;0.22699386503067484;11.571428571428571;0.5200759631036354;
;Pass;Pass;Fail;Fail;Pass;Pass;Pass;Pass;Fail;Pass;Pass;Fail;Pass;Fail;Pass;Pass;Pass;Pass;Fail;Fail;Fail;Pass;Pass;Pass;Pass;Fail;Pass;Pass;Pass;Pass;Pass;Pass;Fail;Pass;Pass;Fail;Pass;Fail;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Fail;Pass;Fail;Pass;Pass;Pass;Fail;Fail;Pass;Pass;Pass;Pass;Pass;Fail;Fail;Pass;Fail;Pass;Pass;Pass;Fail;Pass;Pass;Fail;Pass;Pass;Fail;Pass;Fail;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Fail;Fail;Pass;Pass;Pass;Pass;Fail;Pass;Pass;Pass;Fail;Fail;Fail;Pass;Pass;
