;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ncf: Number of failed test cases that cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nus: Number of successful test cases that cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ncs: Number of successful test cases that cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nus: number of successful test cases that do not cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nc: total number of test cases that cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nu:total number of test cases that do not cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ns: total number of successful test cases
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nf: total number of failed test cases

OCL15;SrcArticle.allInstances()->forAll(b | TrgPara.allInstances()->exists(p | p.content = '['+b.id+'] Article ' + b.title + ' ' + b.authors->iterate(e; str : String = '' | str + e.author + ' ') + b.year + ' ' + b.journal) and TrgPara.allInstances()->exists(p | p.content = b.title and p.section.title = 'Titles List') and TrgPara.allInstances()->exists(p | p.content = b.journal and p.section.title = 'Journals List'))

Rules;TC1;TC2;TC3;TC4;TC5;TC6;TC7;TC8;TC9;TC10;TC11;TC12;TC13;TC14;TC15;TC16;TC17;TC18;TC19;TC20;TC21;TC22;TC23;TC24;TC25;TC26;TC27;TC28;TC29;TC30;TC31;TC32;TC33;TC34;TC35;TC36;TC37;TC38;TC39;TC40;TC41;TC42;TC43;TC44;TC45;TC46;TC47;TC48;TC49;TC50;TC51;TC52;TC53;TC54;TC55;TC56;TC57;TC58;TC59;TC60;TC61;TC62;TC63;TC64;TC65;TC66;TC67;TC68;TC69;TC70;TC71;TC72;TC73;TC74;TC75;TC76;TC77;TC78;TC79;TC80;TC81;TC82;TC83;TC84;TC85;TC86;TC87;TC88;TC89;TC90;TC91;TC92;TC93;TC94;TC95;TC96;TC97;TC98;TC99;TC100;Ncf;Nuf;Ncs;Nus;Nc;Nu;Ns;Nf;Cohen;Braun-Banquet;Simple Matching;Kulcynski2;Barinel;Arithmetic Mean;Mountford;Zoltar;Ochiai;Phi;Op2;Russel Rao;Baroni-Urbani & Buser;Pierce;Ochiai2;Rogers & Tanimoto;DStar;Tarantula;
Article_Title_NoJournal;X;X;;;X;;X;X;X;;X;X;;;;;X;;;;;X;;;X;X;X;X;X;;;X;;;;;X;;;;X;;;;X;;;;;;X;;X;X;X;;X;;;;X;X;;;;X;;X;;X;X;;;;;;;X;X;;X;;X;X;;X;;;X;;;;;;X;;X;;X;;33.0;18.0;7.0;42.0;40.0;60.0;49.0;51.0;0.50199203187251;0.6470588235294118;0.75;0.7360294117647059;0.825;0.5143906919779547;0.06128133704735376;8.629748144485281E-4;0.7306322805705786;0.5144957554275265;32.86;0.33;0.7374749865770042;0.3;0.5659222226701628;0.6;43.56;0.8191489361702127;
TitledEntry_Title_NoArticle;X;X;;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;X;X;X;X;;X;X;;X;X;X;;X;X;X;X;X;X;X;X;;X;X;X;X;X;X;;X;X;X;X;X;X;X;X;X;X;X;;X;X;X;;X;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;X;X;;X;X;51.0;0.0;37.0;12.0;88.0;12.0;49.0;51.0;0.24857839155158407;0.5795454545454546;0.63;0.7897727272727273;0.5795454545454546;0.34430379746835443;0.05405405405405406;0.5795454545454546;0.7612788283838285;0.3767353169963711;50.26;0.51;0.6718072698944364;0.0;0.37671212732926235;0.45985401459854014;70.29729729729729;0.5697674418604651;
Article_NoTitle_Journal;X;;;;;;X;;;;;;;;;;;;;;;;;;;;X;;;;;;;;;;X;;;;;;;;;;;;;;X;X;X;;X;X;X;;;X;X;;;;;X;;;;;;;;X;;;X;;;;;;X;;;;;;;;;;;;;;X;;;;13.0;38.0;4.0;45.0;17.0;83.0;49.0;51.0;0.17094354520331623;0.2549019607843137;0.58;0.5098039215686274;0.7647058823529411;0.22148337595907927;0.03058823529411765;1.1113193464916174E-4;0.4415031470273609;0.23059042056899068;12.92;0.13;0.46960839192033493;0.15779189057156814;0.311520121656519;0.4084507042253521;4.023809523809524;0.7574316290130797;
Article_Title_Journal;X;X;X;X;X;X;X;X;X;X;X;X;;;X;X;X;X;;X;X;X;;;X;X;X;X;X;;X;X;X;X;;;X;X;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;;X;X;;X;X;X;X;X;X;;X;X;51.0;0.0;35.0;14.0;86.0;14.0;49.0;51.0;0.2897727272727273;0.5930232558139535;0.65;0.7965116279069768;0.5930232558139534;0.3856332703213611;0.05714285714285714;0.5930232558139535;0.7700800320836487;0.41162509149327114;50.3;0.51;0.6894982408129477;0.0;0.41160136243886325;0.48148148148148145;74.31428571428572;0.5833333333333333;
Author;X;X;X;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;51.0;0.0;48.0;1.0;99.0;1.0;49.0;51.0;0.0208078335373317;0.5151515151515151;0.52;0.7575757575757576;0.5151515151515151;0.03926096997690531;0.041666666666666664;0.5151515151515151;0.7177405625652734;0.10253436608075334;50.04;0.51;0.5477731861097495;0.0;0.10251375591805213;0.35135135135135137;54.1875;0.5051546391752577;
Article_NoTitle_NoJournal;;X;;;;;X;;X;;;;;;;X;X;;;;;;;;;;;;X;;;;;;;;;;;;X;;;;X;;;;;;;;X;;;X;;;;;;X;;;;;;X;;;;;;;;;;;;;X;;;;;X;;;X;;;X;;;X;;;;;;12.0;39.0;5.0;44.0;17.0;83.0;49.0;51.0;0.13146466640347415;0.23529411764705882;0.56;0.47058823529411764;0.7058823529411764;0.17033248081841432;0.026143790849673203;7.382071409237432E-5;0.4075413664867947;0.17733628186945474;11.9;0.12;0.44288459577864;0.16092233009708737;0.28116687903357607;0.3888888888888889;3.272727272727273;0.697508896797153;
UntitledEntry;X;X;X;X;X;;X;;X;X;X;X;;;;X;X;X;;X;X;;X;;X;;X;;;X;;X;X;;X;X;X;X;X;;;X;;;;X;X;;X;;;X;;X;X;X;;X;;;;;;;X;;;X;X;X;;X;X;X;X;X;X;X;X;X;X;;X;;X;;X;X;X;;X;X;X;X;X;;X;X;;X;34.0;17.0;28.0;21.0;62.0;38.0;49.0;51.0;0.09565916398713827;0.5483870967741935;0.55;0.60752688172043;0.5483870967741935;0.098043254376931;0.0273972602739726;2.4272017932737956E-4;0.6046415449251419;0.09808581069245632;33.44;0.34;0.5743504666961942;0.5606382978723404;0.2942453054852131;0.3793103448275862;25.68888888888889;0.5384615384615384;
Main;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;51.0;0.0;49.0;0.0;100.0;0.0;49.0;51.0;0.0;0.51;0.51;0.755;0.51;0.0;0.04081632653061224;0.51;0.7141428428542851;0.0;50.02;0.51;0.51;0.0;0.0;0.3422818791946309;53.08163265306123;0.5;
TitledEntry_NoTitle_NoArticle;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;X;;X;X;X;X;X;X;X;;X;X;X;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;50.0;1.0;45.0;4.0;95.0;5.0;49.0;51.0;0.06313645621181263;0.5263157894736842;0.54;0.7533539731682146;0.5263157894736843;0.10423671822461332;0.04184100418410042;0.005496921723834653;0.7183285265343593;0.1422662110878593;49.1;0.5;0.5823578348149538;0.39915966386554624;0.18355245733101824;0.3698630136986301;54.34782608695652;0.5163329820864068;
;Fail;Fail;Pass;Pass;Fail;Fail;Fail;Pass;Fail;Fail;Fail;Fail;Pass;Pass;Fail;Fail;Fail;Pass;Pass;Fail;Fail;Fail;Pass;Pass;Fail;Pass;Fail;Pass;Fail;Pass;Pass;Fail;Fail;Fail;Pass;Pass;Fail;Pass;Pass;Pass;Fail;Fail;Pass;Pass;Fail;Pass;Pass;Pass;Fail;Pass;Fail;Pass;Pass;Fail;Fail;Pass;Fail;Pass;Pass;Pass;Fail;Fail;Pass;Fail;Pass;Fail;Pass;Pass;Pass;Fail;Fail;Fail;Pass;Fail;Pass;Fail;Fail;Fail;Pass;Pass;Pass;Pass;Fail;Fail;Fail;Fail;Pass;Pass;Fail;Pass;Pass;Pass;Fail;Fail;Fail;Pass;Fail;Pass;Fail;Pass;
