;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ncf: Number of failed test cases that cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nus: Number of successful test cases that cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ncs: Number of successful test cases that cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nus: number of successful test cases that do not cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nc: total number of test cases that cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nu:total number of test cases that do not cover the rule
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Ns: total number of successful test cases
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Nf: total number of failed test cases

OCL10;SrcTechReport.allInstances()->forAll(b | TrgPara.allInstances()->exists(p | p.content = '['+b.id+'] TechReport ' + b.title + ' ' + b.authors->iterate(e; str : String = '' | str + e.author + ' ') + b.year and p.section.title = 'References List') and	TrgPara.allInstances()->exists(p | p.content = b.title and	p.section.title = 'Titles List'))

Rules;TC1;TC2;TC3;TC4;TC5;TC6;TC7;TC8;TC9;TC10;TC11;TC12;TC13;TC14;TC15;TC16;TC17;TC18;TC19;TC20;TC21;TC22;TC23;TC24;TC25;TC26;TC27;TC28;TC29;TC30;TC31;TC32;TC33;TC34;TC35;TC36;TC37;TC38;TC39;TC40;TC41;TC42;TC43;TC44;TC45;TC46;TC47;TC48;TC49;TC50;TC51;TC52;TC53;TC54;TC55;TC56;TC57;TC58;TC59;TC60;TC61;TC62;TC63;TC64;TC65;TC66;TC67;TC68;TC69;TC70;TC71;TC72;TC73;TC74;TC75;TC76;TC77;TC78;TC79;TC80;TC81;TC82;TC83;TC84;TC85;TC86;TC87;TC88;TC89;TC90;TC91;TC92;TC93;TC94;TC95;TC96;TC97;TC98;TC99;TC100;Ncf;Nuf;Ncs;Nus;Nc;Nu;Ns;Nf;Cohen;Braun-Banquet;Simple Matching;Kulcynski2;Barinel;Arithmetic Mean;Mountford;Zoltar;Ochiai;Phi;Op2;Russel Rao;Baroni-Urbani & Buser;Pierce;Ochiai2;Rogers & Tanimoto;DStar;Tarantula;
Article_Title_NoJournal;X;X;;;X;;X;X;X;;X;X;;;;;X;;;;;X;;;X;X;X;X;X;;;X;;;;;X;;;;X;;;;X;;;;;;X;;X;X;X;;X;;;;X;X;;;;X;;X;;X;X;;;;;;;X;X;;X;;X;X;;X;;;X;;;;;;X;;X;;X;;16.0;22.0;24.0;38.0;40.0;60.0;62.0;38.0;0.03361344537815126;0.4;0.54;0.4105263157894737;0.4;0.0336417157275021;0.017857142857142856;4.847574092140265E-5;0.41039134083406165;0.03364315551262445;15.619047619047619;0.16;0.46917557989687625;0.2997275204359673;0.2556772296599477;0.3698630136986301;5.565217391304348;0.5210084033613446;
TitledEntry_Title_NoArticle;X;X;;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;X;X;X;X;;X;X;;X;X;X;;X;X;X;X;X;X;X;X;;X;X;X;X;X;X;;X;X;X;X;X;X;X;X;X;X;X;;X;X;X;;X;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;X;X;;X;X;36.0;2.0;52.0;10.0;88.0;12.0;62.0;38.0;0.08660351826792964;0.4090909090909091;0.46;0.6782296650717703;0.40909090909090906;0.15005861664712777;0.03345724907063197;0.0012422836547678385;0.6225430174794672;0.16230068887120316;35.17460317460318;0.36;0.5044674369372809;0.27848101265822783;0.22822087481684916;0.2987012987012987;24.0;0.5304182509505703;
Article_NoTitle_Journal;X;;;;;;X;;;;;;;;;;;;;;;;;;;;X;;;;;;;;;;X;;;;;;;;;;;;;;X;X;X;;X;X;X;;;X;X;;;;;X;;;;;;;;X;;;X;;;;;;X;;;;;;;;;;;;;;X;;;;5.0;33.0;12.0;50.0;17.0;83.0;62.0;38.0;-0.06939163498098859;0.13157894736842105;0.55;0.2128482972136223;0.2941176470588235;-0.07751526413591718;0.00983284169124877;6.312732782021337E-6;0.19672236884115843;-0.08007587737722137;4.809523809523809;0.05;0.31622776601683794;0.13800738007380073;0.1371087084540602;0.3793103448275862;0.5555555555555556;0.4046997389033942;
Article_Title_Journal;X;X;X;X;X;X;X;X;X;X;X;X;;;X;X;X;X;;X;X;X;;;X;X;X;X;X;;X;X;X;X;;;X;X;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;;X;X;;X;X;X;X;X;X;;X;X;30.0;8.0;56.0;6.0;86.0;14.0;62.0;38.0;-0.09140518417462483;0.3488372093023256;0.36;0.5691554467564259;0.34883720930232553;-0.15056179775280898;0.02130681818181818;2.0076648181278748E-4;0.5247835714059896;-0.15912334786069166;29.11111111111111;0.3;0.40418785852124756;1.0238095238095237;0.10686754515958267;0.21951219512195122;14.0625;0.46639919759277837;
Author;X;X;X;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;38.0;0.0;61.0;1.0;99.0;1.0;62.0;38.0;0.012305699481865285;0.3838383838383838;0.39;0.6919191919191919;0.38383838383838387;0.03095723014256619;0.03278688524590164;0.3838383838383838;0.6195469181897234;0.07868253729267151;37.03174603174603;0.38;0.4199558797686272;0.0;0.0786662487135976;0.2422360248447205;23.672131147540984;0.5040650406504065;
Article_NoTitle_NoJournal;;X;;;;;X;;X;;;;;;;X;X;;;;;;;;;;;;X;;;;;;;;;;;;X;;;;X;;;;;;;;X;;;X;;;;;;X;;;;;;X;;;;;;;;;;;;;X;;;;;X;;;X;;;X;;;X;;;;;;6.0;32.0;11.0;51.0;17.0;83.0;62.0;38.0;-0.021863117870722433;0.15789473684210525;0.57;0.25541795665634676;0.3529411764705882;-0.024422617467480753;0.012474012474012475;1.022641858890195E-5;0.23606684260939012;-0.025229386022960154;5.825396825396825;0.06;0.3533139830238872;0.13542444610405777;0.16782105914776968;0.3986013986013986;0.8372093023255814;0.47088607594936704;
UntitledEntry;X;X;X;X;X;;X;;X;X;X;X;;;;X;X;X;;X;X;;X;;X;;X;;;X;;X;X;;X;X;X;X;X;;;X;;;;X;X;;X;;;X;;X;X;X;;X;;;;;;;X;;;X;X;X;;X;X;X;X;X;X;X;X;X;X;;X;;X;;X;X;X;;X;X;X;X;X;;X;X;;X;25.0;13.0;37.0;25.0;62.0;38.0;62.0;38.0;0.05446293494704992;0.4032258064516129;0.5;0.5305602716468591;0.4032258064516129;0.06112054329371817;0.022603978300180832;1.29886998311469E-4;0.5150535271439557;0.06112054329371817;24.41269841269841;0.25;0.5;0.4242105263157895;0.2652688765332541;0.3333333333333333;12.5;0.5243572395128553;
Main;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;38.0;0.0;62.0;0.0;100.0;0.0;62.0;38.0;0.0;0.38;0.38;0.69;0.38;0.0;0.03225806451612903;0.38;0.6164414002968976;0.0;37.01587301587302;0.38;0.38;0.0;0.0;0.2345679012345679;23.29032258064516;0.5;
TitledEntry_NoTitle_NoArticle;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;X;;X;X;X;X;X;X;X;;X;X;X;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;X;X;X;X;X;;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;38.0;0.0;57.0;5.0;95.0;5.0;62.0;38.0;0.0625;0.4;0.43;0.7;0.4;0.1342281879194631;0.03508771929824561;0.4;0.6324555320336759;0.1796053020267749;37.095238095238095;0.38;0.4760261209812272;0.0;0.17958832570283895;0.27388535031847133;25.333333333333332;0.5210084033613445;
;Pass;Fail;Pass;Pass;Fail;Pass;Pass;Pass;Pass;Fail;Pass;Fail;Pass;Pass;Pass;Pass;Fail;Pass;Pass;Pass;Pass;Fail;Pass;Fail;Pass;Fail;Fail;Pass;Pass;Fail;Pass;Fail;Pass;Fail;Fail;Fail;Fail;Fail;Fail;Pass;Fail;Pass;Pass;Fail;Fail;Pass;Pass;Fail;Fail;Pass;Pass;Fail;Fail;Fail;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Fail;Fail;Fail;Pass;Pass;Pass;Pass;Pass;Fail;Fail;Fail;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Pass;Fail;Fail;Pass;Pass;Fail;Pass;Fail;Pass;Fail;Fail;Fail;Pass;Pass;Pass;
